-0.690453 ,-10.8644
-0.640453 ,-10.8644
-0.590454 ,-10.8644
-0.540455 ,-10.8644
-0.490456 ,-10.8644
-0.440453 ,-10.8644
-0.390453 ,-10.8644
-0.340454 ,-10.8644
-0.290455 ,-10.8644
-0.240456 ,-10.8644
-0.190453 ,-10.8644
-0.140453 ,-10.8644
-0.0904541 ,-10.8644
-8.94045 ,-10.8144
-7.64046 ,-10.8144
-7.54045 ,-10.8144
-1.59045 ,-10.8144
-1.49045 ,-10.8144
-1.44045 ,-10.8144
-1.39046 ,-10.8144
-1.34045 ,-10.8144
-1.29045 ,-10.8144
-1.24045 ,-10.8144
-1.19045 ,-10.8144
-1.14046 ,-10.8144
-1.09045 ,-10.8144
-1.04045 ,-10.8144
-0.990454 ,-10.8144
-0.940454 ,-10.8144
-0.890455 ,-10.8144
-0.840454 ,-10.8144
-0.790455 ,-10.8144
-0.740456 ,-10.8144
-0.690453 ,-10.8144
-0.640453 ,-10.8144
-0.590454 ,-10.8144
-0.540455 ,-10.8144
-0.190453 ,-10.8144
-0.140453 ,-10.8144
-0.0904541 ,-10.8144
-0.0404549 ,-10.8144
-8.94045 ,-10.7644
-7.64046 ,-10.7644
-7.54045 ,-10.7644
-4.44045 ,-10.7644
-2.09045 ,-10.7644
-2.04045 ,-10.7644
-1.89046 ,-10.7644
-1.84045 ,-10.7644
-1.79045 ,-10.7644
-1.74045 ,-10.7644
-1.69045 ,-10.7644
-1.64046 ,-10.7644
-1.59045 ,-10.7644
-1.54045 ,-10.7644
-1.49045 ,-10.7644
-1.44045 ,-10.7644
-1.39046 ,-10.7644
-1.34045 ,-10.7644
-1.29045 ,-10.7644
-1.24045 ,-10.7644
-1.19045 ,-10.7644
-1.14046 ,-10.7644
-1.09045 ,-10.7644
-1.04045 ,-10.7644
-0.990454 ,-10.7644
-0.840454 ,-10.7644
-0.140453 ,-10.7644
-0.0904541 ,-10.7644
-8.94045 ,-10.7144
-4.64046 ,-10.7144
-4.54045 ,-10.7144
-4.29045 ,-10.7144
-4.09045 ,-10.7144
-3.99045 ,-10.7144
-2.29045 ,-10.7144
-2.19045 ,-10.7144
-2.14046 ,-10.7144
-2.09045 ,-10.7144
-2.04045 ,-10.7144
-1.99045 ,-10.7144
-1.94045 ,-10.7144
-1.89046 ,-10.7144
-1.84045 ,-10.7144
-1.79045 ,-10.7144
-1.74045 ,-10.7144
-1.69045 ,-10.7144
-1.64046 ,-10.7144
-1.59045 ,-10.7144
-1.54045 ,-10.7144
-1.49045 ,-10.7144
-1.44045 ,-10.7144
-1.39046 ,-10.7144
-1.34045 ,-10.7144
-1.29045 ,-10.7144
-1.24045 ,-10.7144
-1.19045 ,-10.7144
-1.09045 ,-10.7144
-0.140453 ,-10.7144
-0.0904541 ,-10.7144
-8.94045 ,-10.6644
-8.89046 ,-10.6644
-7.49045 ,-10.6644
-4.49045 ,-10.6644
-4.39046 ,-10.6644
-4.34045 ,-10.6644
-4.29045 ,-10.6644
-4.24045 ,-10.6644
-4.19045 ,-10.6644
-4.14046 ,-10.6644
-4.09045 ,-10.6644
-4.04045 ,-10.6644
-3.99045 ,-10.6644
-2.64046 ,-10.6644
-2.49045 ,-10.6644
-2.44045 ,-10.6644
-2.39046 ,-10.6644
-2.34045 ,-10.6644
-2.29045 ,-10.6644
-2.24045 ,-10.6644
-2.19045 ,-10.6644
-2.14046 ,-10.6644
-2.09045 ,-10.6644
-2.04045 ,-10.6644
-1.99045 ,-10.6644
-1.94045 ,-10.6644
-1.89046 ,-10.6644
-1.84045 ,-10.6644
-1.79045 ,-10.6644
-1.74045 ,-10.6644
-1.69045 ,-10.6644
-1.64046 ,-10.6644
-1.59045 ,-10.6644
-0.240456 ,-10.6644
-0.190453 ,-10.6644
-0.140453 ,-10.6644
-0.0904541 ,-10.6644
-0.0404549 ,-10.6644
0.00954437 ,-10.6644
0.0595474 ,-10.6644
0.109547 ,-10.6644
0.159546 ,-10.6644
0.209545 ,-10.6644
-8.94045 ,-10.6144
-4.74045 ,-10.6144
-4.69045 ,-10.6144
-4.64046 ,-10.6144
-4.59045 ,-10.6144
-4.54045 ,-10.6144
-4.49045 ,-10.6144
-4.44045 ,-10.6144
-4.39046 ,-10.6144
-4.34045 ,-10.6144
-4.29045 ,-10.6144
-4.24045 ,-10.6144
-3.99045 ,-10.6144
-3.04045 ,-10.6144
-2.89046 ,-10.6144
-2.84045 ,-10.6144
-2.79045 ,-10.6144
-2.74045 ,-10.6144
-2.69045 ,-10.6144
-2.64046 ,-10.6144
-2.59045 ,-10.6144
-2.54045 ,-10.6144
-2.49045 ,-10.6144
-2.44045 ,-10.6144
-2.39046 ,-10.6144
-2.34045 ,-10.6144
-2.29045 ,-10.6144
-2.24045 ,-10.6144
-2.19045 ,-10.6144
-2.14046 ,-10.6144
-2.09045 ,-10.6144
-2.04045 ,-10.6144
-1.99045 ,-10.6144
-0.240456 ,-10.6144
-0.190453 ,-10.6144
-0.140453 ,-10.6144
-0.0904541 ,-10.6144
-0.0404549 ,-10.6144
0.00954437 ,-10.6144
0.0595474 ,-10.6144
0.109547 ,-10.6144
0.159546 ,-10.6144
0.209545 ,-10.6144
-8.94045 ,-10.5644
-8.89046 ,-10.5644
-4.94045 ,-10.5644
-4.89046 ,-10.5644
-4.84045 ,-10.5644
-4.79045 ,-10.5644
-4.74045 ,-10.5644
-4.69045 ,-10.5644
-4.64046 ,-10.5644
-4.59045 ,-10.5644
-4.54045 ,-10.5644
-4.44045 ,-10.5644
-3.99045 ,-10.5644
-3.59045 ,-10.5644
-3.39046 ,-10.5644
-3.34045 ,-10.5644
-3.29045 ,-10.5644
-3.24045 ,-10.5644
-3.19045 ,-10.5644
-3.14046 ,-10.5644
-3.09045 ,-10.5644
-3.04045 ,-10.5644
-2.99045 ,-10.5644
-2.94045 ,-10.5644
-2.89046 ,-10.5644
-2.84045 ,-10.5644
-2.79045 ,-10.5644
-2.74045 ,-10.5644
-2.69045 ,-10.5644
-2.64046 ,-10.5644
-2.59045 ,-10.5644
-2.54045 ,-10.5644
-2.49045 ,-10.5644
-2.44045 ,-10.5644
-2.39046 ,-10.5644
-2.34045 ,-10.5644
-0.190453 ,-10.5644
-0.0904541 ,-10.5644
0.00954437 ,-10.5644
0.0595474 ,-10.5644
0.159546 ,-10.5644
0.209545 ,-10.5644
-8.94045 ,-10.5144
-4.94045 ,-10.5144
-4.89046 ,-10.5144
-4.84045 ,-10.5144
-3.99045 ,-10.5144
-3.94045 ,-10.5144
-3.69045 ,-10.5144
-3.64046 ,-10.5144
-3.59045 ,-10.5144
-3.54045 ,-10.5144
-3.49045 ,-10.5144
-3.39046 ,-10.5144
-3.34045 ,-10.5144
-3.29045 ,-10.5144
-3.24045 ,-10.5144
-3.19045 ,-10.5144
-3.14046 ,-10.5144
-3.09045 ,-10.5144
-3.04045 ,-10.5144
-2.99045 ,-10.5144
-2.94045 ,-10.5144
-2.89046 ,-10.5144
-2.84045 ,-10.5144
-2.79045 ,-10.5144
-2.74045 ,-10.5144
-2.69045 ,-10.5144
0.159546 ,-10.5144
0.209545 ,-10.5144
0.259544 ,-10.5144
-8.94045 ,-10.4644
-8.89046 ,-10.4644
-4.94045 ,-10.4644
-4.89046 ,-10.4644
-3.99045 ,-10.4644
-3.94045 ,-10.4644
-3.89046 ,-10.4644
-3.79045 ,-10.4644
-3.74045 ,-10.4644
-3.69045 ,-10.4644
-3.64046 ,-10.4644
-3.59045 ,-10.4644
-3.54045 ,-10.4644
-3.49045 ,-10.4644
-3.44045 ,-10.4644
-3.39046 ,-10.4644
-3.34045 ,-10.4644
-3.29045 ,-10.4644
-3.24045 ,-10.4644
-3.19045 ,-10.4644
-3.14046 ,-10.4644
-3.09045 ,-10.4644
0.159546 ,-10.4644
0.209545 ,-10.4644
0.259544 ,-10.4644
-8.94045 ,-10.4144
-8.89046 ,-10.4144
-5.24045 ,-10.4144
-5.09045 ,-10.4144
-4.94045 ,-10.4144
-4.89046 ,-10.4144
-3.99045 ,-10.4144
-3.94045 ,-10.4144
-3.89046 ,-10.4144
-3.84045 ,-10.4144
-3.79045 ,-10.4144
-3.74045 ,-10.4144
-3.69045 ,-10.4144
-3.64046 ,-10.4144
-3.59045 ,-10.4144
-3.54045 ,-10.4144
-3.49045 ,-10.4144
0.209545 ,-10.4144
0.259544 ,-10.4144
-8.94045 ,-10.3644
-8.89046 ,-10.3644
-5.99045 ,-10.3644
-5.84045 ,-10.3644
-5.49045 ,-10.3644
-5.34045 ,-10.3644
-4.94045 ,-10.3644
-4.89046 ,-10.3644
-3.99045 ,-10.3644
-3.94045 ,-10.3644
-3.89046 ,-10.3644
-3.84045 ,-10.3644
-3.79045 ,-10.3644
0.209545 ,-10.3644
0.259544 ,-10.3644
-8.94045 ,-10.3144
-8.89046 ,-10.3144
-5.59045 ,-10.3144
-4.99045 ,-10.3144
-4.94045 ,-10.3144
-4.89046 ,-10.3144
-4.84045 ,-10.3144
-3.99045 ,-10.3144
-3.94045 ,-10.3144
-3.89046 ,-10.3144
0.209545 ,-10.3144
0.259544 ,-10.3144
-8.94045 ,-10.2644
-8.89046 ,-10.2644
-6.44045 ,-10.2644
-5.19045 ,-10.2644
-5.14046 ,-10.2644
-5.09045 ,-10.2644
-5.04045 ,-10.2644
-4.99045 ,-10.2644
-4.94045 ,-10.2644
-4.89046 ,-10.2644
-4.84045 ,-10.2644
-3.94045 ,-10.2644
-3.89046 ,-10.2644
0.209545 ,-10.2644
0.259544 ,-10.2644
0.309547 ,-10.2644
-8.94045 ,-10.2144
-8.89046 ,-10.2144
-7.99045 ,-10.2144
-5.69045 ,-10.2144
-5.59045 ,-10.2144
-5.54045 ,-10.2144
-5.49045 ,-10.2144
-5.44045 ,-10.2144
-5.39046 ,-10.2144
-5.34045 ,-10.2144
-5.29045 ,-10.2144
-5.24045 ,-10.2144
-5.19045 ,-10.2144
-5.14046 ,-10.2144
-5.09045 ,-10.2144
-5.04045 ,-10.2144
-4.94045 ,-10.2144
-4.89046 ,-10.2144
-4.84045 ,-10.2144
0.209545 ,-10.2144
0.259544 ,-10.2144
-8.94045 ,-10.1644
-8.89046 ,-10.1644
-8.04045 ,-10.1644
-7.99045 ,-10.1644
-6.19045 ,-10.1644
-5.94045 ,-10.1644
-5.89046 ,-10.1644
-5.84045 ,-10.1644
-5.79045 ,-10.1644
-5.74045 ,-10.1644
-5.69045 ,-10.1644
-5.64046 ,-10.1644
-5.59045 ,-10.1644
-5.54045 ,-10.1644
-5.49045 ,-10.1644
-5.44045 ,-10.1644
-5.39046 ,-10.1644
-5.34045 ,-10.1644
-5.29045 ,-10.1644
-4.89046 ,-10.1644
-4.84045 ,-10.1644
0.209545 ,-10.1644
0.259544 ,-10.1644
0.309547 ,-10.1644
-9.04045 ,-10.1144
-8.94045 ,-10.1144
-8.89046 ,-10.1144
-8.04045 ,-10.1144
-7.99045 ,-10.1144
-7.84045 ,-10.1144
-6.39046 ,-10.1144
-6.29045 ,-10.1144
-6.24045 ,-10.1144
-6.19045 ,-10.1144
-6.14046 ,-10.1144
-6.09045 ,-10.1144
-6.04045 ,-10.1144
-5.99045 ,-10.1144
-5.94045 ,-10.1144
-5.89046 ,-10.1144
-5.84045 ,-10.1144
-5.79045 ,-10.1144
-5.74045 ,-10.1144
-5.69045 ,-10.1144
-5.59045 ,-10.1144
-4.89046 ,-10.1144
0.209545 ,-10.1144
0.259544 ,-10.1144
0.309547 ,-10.1144
-8.99045 ,-10.0644
-8.94045 ,-10.0644
-8.89046 ,-10.0644
-8.04045 ,-10.0644
-7.99045 ,-10.0644
-6.64046 ,-10.0644
-6.59045 ,-10.0644
-6.54045 ,-10.0644
-6.49045 ,-10.0644
-6.44045 ,-10.0644
-6.39046 ,-10.0644
-6.34045 ,-10.0644
-6.29045 ,-10.0644
-6.24045 ,-10.0644
-6.19045 ,-10.0644
-6.14046 ,-10.0644
0.209545 ,-10.0644
0.259544 ,-10.0644
-8.99045 ,-10.0144
-8.94045 ,-10.0144
-8.04045 ,-10.0144
-7.99045 ,-10.0144
-6.94045 ,-10.0144
-6.89046 ,-10.0144
-6.84045 ,-10.0144
-6.79045 ,-10.0144
-6.74045 ,-10.0144
-6.69045 ,-10.0144
-6.64046 ,-10.0144
-6.59045 ,-10.0144
-6.54045 ,-10.0144
-6.49045 ,-10.0144
-6.24045 ,-10.0144
0.209545 ,-10.0144
0.259544 ,-10.0144
0.309547 ,-10.0144
-8.94045 ,-9.96437
-8.89046 ,-9.96437
-8.04045 ,-9.96437
-7.99045 ,-9.96437
-7.39046 ,-9.96437
-7.34045 ,-9.96437
-7.29045 ,-9.96437
-7.24045 ,-9.96437
-7.19045 ,-9.96437
-7.14046 ,-9.96437
-7.09045 ,-9.96437
-7.04045 ,-9.96437
-6.99045 ,-9.96437
-6.94045 ,-9.96437
-6.89046 ,-9.96437
-6.84045 ,-9.96437
0.259544 ,-9.96437
-10.5405 ,-9.91436
-10.4905 ,-9.91436
-10.4405 ,-9.91436
-10.3905 ,-9.91436
-10.2905 ,-9.91436
-10.2405 ,-9.91436
-10.1405 ,-9.91436
-10.0405 ,-9.91436
-9.94045 ,-9.91436
-9.89046 ,-9.91436
-9.79045 ,-9.91436
-9.69045 ,-9.91436
-8.94045 ,-9.91436
-8.89046 ,-9.91436
-8.04045 ,-9.91436
-7.99045 ,-9.91436
-7.79045 ,-9.91436
-7.74045 ,-9.91436
-7.69045 ,-9.91436
-7.64046 ,-9.91436
-7.59045 ,-9.91436
-7.54045 ,-9.91436
-7.49045 ,-9.91436
-7.44045 ,-9.91436
-7.39046 ,-9.91436
-7.34045 ,-9.91436
-7.29045 ,-9.91436
-7.24045 ,-9.91436
0.259544 ,-9.91436
-17.9905 ,-9.86436
-17.9405 ,-9.86436
-10.6405 ,-9.86436
-10.5905 ,-9.86436
-10.5405 ,-9.86436
-10.4905 ,-9.86436
-10.4405 ,-9.86436
-10.3905 ,-9.86436
-10.3405 ,-9.86436
-10.2905 ,-9.86436
-10.2405 ,-9.86436
-10.1905 ,-9.86436
-10.1405 ,-9.86436
-10.0905 ,-9.86436
-10.0405 ,-9.86436
-9.99045 ,-9.86436
-9.94045 ,-9.86436
-9.89046 ,-9.86436
-9.84045 ,-9.86436
-9.79045 ,-9.86436
-9.74045 ,-9.86436
-9.69045 ,-9.86436
-8.94045 ,-9.86436
-8.89046 ,-9.86436
-8.04045 ,-9.86436
-7.99045 ,-9.86436
-7.94045 ,-9.86436
-7.89046 ,-9.86436
-7.84045 ,-9.86436
-7.79045 ,-9.86436
-7.74045 ,-9.86436
-7.69045 ,-9.86436
-7.64046 ,-9.86436
-7.59045 ,-9.86436
0.259544 ,-9.86436
-18.3905 ,-9.81437
-18.3405 ,-9.81437
-18.2905 ,-9.81437
-18.2405 ,-9.81437
-18.1905 ,-9.81437
-18.1405 ,-9.81437
-18.0905 ,-9.81437
-18.0405 ,-9.81437
-17.9905 ,-9.81437
-17.9405 ,-9.81437
-17.8905 ,-9.81437
-17.8405 ,-9.81437
-17.7905 ,-9.81437
-17.7405 ,-9.81437
-17.6905 ,-9.81437
-17.6405 ,-9.81437
-17.5905 ,-9.81437
-17.5405 ,-9.81437
-17.4905 ,-9.81437
-17.4405 ,-9.81437
-17.3905 ,-9.81437
-17.3405 ,-9.81437
-17.2905 ,-9.81437
-17.2405 ,-9.81437
-17.1905 ,-9.81437
-17.1405 ,-9.81437
-17.0905 ,-9.81437
-17.0405 ,-9.81437
-16.9905 ,-9.81437
-16.9405 ,-9.81437
-16.8905 ,-9.81437
-16.8405 ,-9.81437
-16.7905 ,-9.81437
-10.6405 ,-9.81437
-10.5905 ,-9.81437
-9.69045 ,-9.81437
-9.64046 ,-9.81437
-8.99045 ,-9.81437
-8.94045 ,-9.81437
-8.89046 ,-9.81437
-7.99045 ,-9.81437
-7.94045 ,-9.81437
-0.0904541 ,-9.81437
0.109547 ,-9.81437
0.259544 ,-9.81437
-21.4905 ,-9.76436
-18.4905 ,-9.76436
-18.4405 ,-9.76436
-18.3905 ,-9.76436
-18.3405 ,-9.76436
-18.1905 ,-9.76436
-17.1405 ,-9.76436
-16.8905 ,-9.76436
-16.8405 ,-9.76436
-16.7905 ,-9.76436
-16.7405 ,-9.76436
-10.6405 ,-9.76436
-10.5905 ,-9.76436
-9.69045 ,-9.76436
-9.64046 ,-9.76436
-8.99045 ,-9.76436
-8.94045 ,-9.76436
-8.89046 ,-9.76436
-7.99045 ,-9.76436
-7.94045 ,-9.76436
-0.0904541 ,-9.76436
-24.1405 ,-9.71437
-24.0905 ,-9.71437
-24.0405 ,-9.71437
-23.9905 ,-9.71437
-23.9405 ,-9.71437
-23.8905 ,-9.71437
-23.8405 ,-9.71437
-23.7405 ,-9.71437
-22.0405 ,-9.71437
-21.9905 ,-9.71437
-21.8905 ,-9.71437
-21.7905 ,-9.71437
-18.4405 ,-9.71437
-18.3905 ,-9.71437
-18.3405 ,-9.71437
-16.8905 ,-9.71437
-16.8405 ,-9.71437
-16.7905 ,-9.71437
-16.6905 ,-9.71437
-15.8405 ,-9.71437
-10.6405 ,-9.71437
-10.5905 ,-9.71437
-9.69045 ,-9.71437
-9.64046 ,-9.71437
-9.29045 ,-9.71437
-9.24045 ,-9.71437
-9.19045 ,-9.71437
-9.14046 ,-9.71437
-9.09045 ,-9.71437
-9.04045 ,-9.71437
-8.99045 ,-9.71437
-8.94045 ,-9.71437
-8.89046 ,-9.71437
-7.99045 ,-9.71437
-7.94045 ,-9.71437
-0.0904541 ,-9.71437
-0.0404549 ,-9.71437
0.00954437 ,-9.71437
0.0595474 ,-9.71437
0.159546 ,-9.71437
-24.3905 ,-9.66436
-24.3405 ,-9.66436
-24.2905 ,-9.66436
-24.2405 ,-9.66436
-24.1905 ,-9.66436
-24.1405 ,-9.66436
-24.0905 ,-9.66436
-24.0405 ,-9.66436
-23.9905 ,-9.66436
-23.9405 ,-9.66436
-23.8905 ,-9.66436
-23.8405 ,-9.66436
-23.7905 ,-9.66436
-22.3905 ,-9.66436
-22.2905 ,-9.66436
-22.2405 ,-9.66436
-22.0905 ,-9.66436
-22.0405 ,-9.66436
-21.9905 ,-9.66436
-21.8405 ,-9.66436
-21.7405 ,-9.66436
-21.6405 ,-9.66436
-18.4405 ,-9.66436
-18.3905 ,-9.66436
-18.3405 ,-9.66436
-16.8905 ,-9.66436
-16.8405 ,-9.66436
-16.7905 ,-9.66436
-16.7405 ,-9.66436
-15.8405 ,-9.66436
-13.1905 ,-9.66436
-13.1405 ,-9.66436
-13.0405 ,-9.66436
-12.9405 ,-9.66436
-12.8905 ,-9.66436
-12.8405 ,-9.66436
-12.7905 ,-9.66436
-12.7405 ,-9.66436
-12.5905 ,-9.66436
-12.4405 ,-9.66436
-12.3905 ,-9.66436
-12.1905 ,-9.66436
-11.9905 ,-9.66436
-11.7405 ,-9.66436
-11.6905 ,-9.66436
-11.6405 ,-9.66436
-11.5905 ,-9.66436
-11.5405 ,-9.66436
-11.4905 ,-9.66436
-11.4405 ,-9.66436
-11.3905 ,-9.66436
-11.3405 ,-9.66436
-11.2905 ,-9.66436
-11.2405 ,-9.66436
-11.1905 ,-9.66436
-11.1405 ,-9.66436
-11.0905 ,-9.66436
-11.0405 ,-9.66436
-10.9905 ,-9.66436
-10.9405 ,-9.66436
-10.8905 ,-9.66436
-10.8405 ,-9.66436
-10.7905 ,-9.66436
-10.7405 ,-9.66436
-10.6905 ,-9.66436
-10.6405 ,-9.66436
-10.5905 ,-9.66436
-9.69045 ,-9.66436
-9.64046 ,-9.66436
-9.59045 ,-9.66436
-9.54045 ,-9.66436
-9.49045 ,-9.66436
-9.44045 ,-9.66436
-9.39046 ,-9.66436
-9.34045 ,-9.66436
-9.29045 ,-9.66436
-9.24045 ,-9.66436
-9.19045 ,-9.66436
-9.14046 ,-9.66436
-9.09045 ,-9.66436
-8.99045 ,-9.66436
-8.94045 ,-9.66436
-8.89046 ,-9.66436
-0.0904541 ,-9.66436
-0.0404549 ,-9.66436
0.00954437 ,-9.66436
0.0595474 ,-9.66436
-24.5905 ,-9.61436
-24.5405 ,-9.61436
-24.4905 ,-9.61436
-24.4405 ,-9.61436
-24.3905 ,-9.61436
-24.3405 ,-9.61436
-24.2905 ,-9.61436
-24.2405 ,-9.61436
-24.1905 ,-9.61436
-24.1405 ,-9.61436
-24.0905 ,-9.61436
-23.7905 ,-9.61436
-23.7405 ,-9.61436
-23.2405 ,-9.61436
-23.1905 ,-9.61436
-23.1405 ,-9.61436
-23.0905 ,-9.61436
-22.5905 ,-9.61436
-22.4905 ,-9.61436
-22.4405 ,-9.61436
-22.3405 ,-9.61436
-22.2905 ,-9.61436
-22.1905 ,-9.61436
-22.1405 ,-9.61436
-22.0405 ,-9.61436
-21.9405 ,-9.61436
-21.8905 ,-9.61436
-21.8405 ,-9.61436
-21.7405 ,-9.61436
-21.6405 ,-9.61436
-18.6905 ,-9.61436
-18.4905 ,-9.61436
-18.4405 ,-9.61436
-18.3905 ,-9.61436
-18.3405 ,-9.61436
-16.8905 ,-9.61436
-16.8405 ,-9.61436
-16.7905 ,-9.61436
-16.7405 ,-9.61436
-16.6905 ,-9.61436
-16.6405 ,-9.61436
-16.5905 ,-9.61436
-16.5405 ,-9.61436
-16.4905 ,-9.61436
-16.4405 ,-9.61436
-16.3905 ,-9.61436
-16.3405 ,-9.61436
-16.2905 ,-9.61436
-16.2405 ,-9.61436
-16.1905 ,-9.61436
-16.1405 ,-9.61436
-16.0905 ,-9.61436
-16.0405 ,-9.61436
-15.9905 ,-9.61436
-15.9405 ,-9.61436
-15.8905 ,-9.61436
-15.8405 ,-9.61436
-15.7905 ,-9.61436
-15.7405 ,-9.61436
-15.6905 ,-9.61436
-15.6405 ,-9.61436
-15.5905 ,-9.61436
-15.5405 ,-9.61436
-15.4905 ,-9.61436
-15.4405 ,-9.61436
-15.3905 ,-9.61436
-15.3405 ,-9.61436
-15.2905 ,-9.61436
-15.2405 ,-9.61436
-15.1905 ,-9.61436
-15.1405 ,-9.61436
-15.0905 ,-9.61436
-15.0405 ,-9.61436
-14.9905 ,-9.61436
-14.9405 ,-9.61436
-14.8905 ,-9.61436
-14.8405 ,-9.61436
-14.7905 ,-9.61436
-14.7405 ,-9.61436
-14.6905 ,-9.61436
-14.6405 ,-9.61436
-14.5905 ,-9.61436
-14.5405 ,-9.61436
-14.4905 ,-9.61436
-14.4405 ,-9.61436
-14.3905 ,-9.61436
-14.3405 ,-9.61436
-14.2905 ,-9.61436
-14.2405 ,-9.61436
-14.1905 ,-9.61436
-14.1405 ,-9.61436
-14.0905 ,-9.61436
-14.0405 ,-9.61436
-13.9905 ,-9.61436
-13.9405 ,-9.61436
-13.8905 ,-9.61436
-13.8405 ,-9.61436
-13.7905 ,-9.61436
-13.7405 ,-9.61436
-13.6905 ,-9.61436
-13.6405 ,-9.61436
-13.5905 ,-9.61436
-13.5405 ,-9.61436
-13.4905 ,-9.61436
-13.4405 ,-9.61436
-13.3905 ,-9.61436
-13.3405 ,-9.61436
-13.2905 ,-9.61436
-13.2405 ,-9.61436
-13.1905 ,-9.61436
-13.1405 ,-9.61436
-13.0905 ,-9.61436
-13.0405 ,-9.61436
-12.9905 ,-9.61436
-12.9405 ,-9.61436
-12.8905 ,-9.61436
-12.8405 ,-9.61436
-12.7905 ,-9.61436
-12.7405 ,-9.61436
-12.6905 ,-9.61436
-12.6405 ,-9.61436
-12.5905 ,-9.61436
-12.5405 ,-9.61436
-12.4905 ,-9.61436
-12.4405 ,-9.61436
-12.3905 ,-9.61436
-12.3405 ,-9.61436
-12.2905 ,-9.61436
-12.2405 ,-9.61436
-12.1905 ,-9.61436
-12.1405 ,-9.61436
-12.0905 ,-9.61436
-12.0405 ,-9.61436
-11.9905 ,-9.61436
-11.9405 ,-9.61436
-11.8905 ,-9.61436
-11.8405 ,-9.61436
-11.7905 ,-9.61436
-11.7405 ,-9.61436
-11.6905 ,-9.61436
-11.6405 ,-9.61436
-11.5905 ,-9.61436
-11.5405 ,-9.61436
-11.4905 ,-9.61436
-11.4405 ,-9.61436
-11.3905 ,-9.61436
-11.3405 ,-9.61436
-11.2905 ,-9.61436
-11.2405 ,-9.61436
-11.1905 ,-9.61436
-11.1405 ,-9.61436
-11.0905 ,-9.61436
-11.0405 ,-9.61436
-10.9905 ,-9.61436
-10.9405 ,-9.61436
-10.8905 ,-9.61436
-10.8405 ,-9.61436
-10.7905 ,-9.61436
-10.7405 ,-9.61436
-10.6905 ,-9.61436
-10.6405 ,-9.61436
-10.5905 ,-9.61436
-9.69045 ,-9.61436
-9.64046 ,-9.61436
-9.59045 ,-9.61436
-9.54045 ,-9.61436
-9.49045 ,-9.61436
-8.94045 ,-9.61436
-8.89046 ,-9.61436
-0.0404549 ,-9.61436
0.00954437 ,-9.61436
0.0595474 ,-9.61436
-24.6905 ,-9.56437
-24.6405 ,-9.56437
-24.5905 ,-9.56437
-24.5405 ,-9.56437
-24.4905 ,-9.56437
-24.4405 ,-9.56437
-24.3905 ,-9.56437
-23.7905 ,-9.56437
-23.7405 ,-9.56437
-23.5905 ,-9.56437
-23.5405 ,-9.56437
-23.4905 ,-9.56437
-23.4405 ,-9.56437
-23.3905 ,-9.56437
-23.3405 ,-9.56437
-23.2905 ,-9.56437
-23.2405 ,-9.56437
-23.1905 ,-9.56437
